x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.27208549,0.68114310,0.24569773,0.50572261,-0.49973708,0.49549640,0.49898979,96.67478248,15.49513765,-24.34979102,15.49513765,11.77190636,-3.35139792,-24.34979102,-3.35139792,6.87959785,0.08207420,0.00988382,-0.02039849,0.00988382,0.11370458,0.01908678,-0.02039849,0.01908678,0.15247409
0.27208491,0.68115449,0.24569959,0.50572134,-0.49974147,0.49549217,0.49899089,96.77132862,15.51066168,-24.37440300,15.51066168,11.78364259,-3.35450060,-24.37440300,-3.35450060,6.88510783,0.08228272,0.00984106,-0.02062797,0.00984106,0.11362156,0.01875712,-0.02062797,0.01875712,0.15199349
0.27208475,0.68116560,0.24570138,0.50571999,-0.49974590,0.49548793,0.49899202,96.86797554,15.52620106,-24.39903663,15.52620106,11.79539156,-3.35760605,-24.39903663,-3.35760605,6.89060831,0.08248745,0.00979389,-0.02085610,0.00979389,0.11352586,0.01842916,-0.02085610,0.01842916,0.15151007
0.27208503,0.68117644,0.24570310,0.50571858,-0.49975037,0.49548369,0.49899319,96.96472334,15.54175579,-24.42369188,15.54175579,11.80715329,-3.36071435,-24.42369188,-3.36071435,6.89609925,0.08268840,0.00974235,-0.02108285,0.00974235,0.11341768,0.01810302,-0.02108285,0.01810302,0.15102399
0.27208572,0.68118701,0.24570476,0.50571710,-0.49975488,0.49547945,0.49899439,97.06157211,15.55732585,-24.44836874,15.55732585,11.81892778,-3.36382561,-24.44836874,-3.36382561,6.90158056,0.08288557,0.00968646,-0.02130821,0.00968646,0.11329725,0.01777882,-0.02130821,0.01777882,0.15053538
0.27208684,0.68119732,0.24570635,0.50571554,-0.49975943,0.49547520,0.49899563,97.15852196,15.57291124,-24.47306718,15.57291124,11.83071507,-3.36693989,-24.47306718,-3.36693989,6.90705221,0.08307896,0.00962626,-0.02153215,0.00962626,0.11316481,0.01745670,-0.02153215,0.01745670,0.15004440
0.27208838,0.68120737,0.24570787,0.50571391,-0.49976402,0.49547094,0.49899690,97.25557297,15.58851196,-24.49778719,15.58851196,11.84251515,-3.37005731,-24.49778719,-3.37005731,6.91251413,0.08326859,0.00956181,-0.02175466,0.00956181,0.11302058,0.01713678,-0.02175466,0.01713678,0.14955120
0.27209034,0.68121718,0.24570933,0.50571221,-0.49976864,0.49546668,0.49899822,97.35272524,15.60412800,-24.52252876,15.60412800,11.85432805,-3.37317793,-24.52252876,-3.37317793,6.91796625,0.08345447,0.00949313,-0.02197571,0.00949313,0.11286482,0.01681918,-0.02197571,0.01681918,0.14905592
0.27209272,0.68122674,0.24571072,0.50571044,-0.49977331,0.49546242,0.49899958,97.44997884,15.61975936,-24.54729186,15.61975936,11.86615377,-3.37630185,-24.54729186,-3.37630185,6.92340854,0.08363660,0.00942029,-0.02219528,0.00942029,0.11269777,0.01650401,-0.02219528,0.01650401,0.14855874
0.27209550,0.68123606,0.24571205,0.50570860,-0.49977801,0.49545814,0.49900099,97.54733386,15.63540605,-24.57207649,15.63540605,11.87799233,-3.37942915,-24.57207649,-3.37942915,6.92884093,0.08381500,0.00934331,-0.02241337,0.00934331,0.11251969,0.01619141,-0.02241337,0.01619141,0.14805980
0.27209870,0.68124515,0.24571330,0.50570670,-0.49978275,0.49545385,0.49900243,97.64479039,15.65106807,-24.59688262,15.65106807,11.88984374,-3.38255992,-24.59688262,-3.38255992,6.93426336,0.08398970,0.00926227,-0.02262994,0.00926227,0.11233084,0.01588147,-0.02262994,0.01588147,0.14755927
0.27210230,0.68125401,0.24571450,0.50570472,-0.49978752,0.49544955,0.49900393,97.74234850,15.66674541,-24.62171024,15.66674541,11.90170801,-3.38569425,-24.62171024,-3.38569425,6.93967580,0.08416070,0.00917720,-0.02284500,0.00917720,0.11213148,0.01557430,-0.02284500,0.01557430,0.14705732
0.27210631,0.68126265,0.24571563,0.50570267,-0.49979233,0.49544523,0.49900547,97.84000827,15.68243808,-24.64655935,15.68243808,11.91358514,-3.38883223,-24.64655935,-3.38883223,6.94507818,0.08432802,0.00908816,-0.02305851,0.00908816,0.11192189,0.01527003,-0.02305851,0.01527003,0.14655411
