x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.43709351,-0.09448471,0.24730258,0.50619815,-0.49912071,0.49375803,0.50084424,163.03466648,119.12368240,13.69428389,119.12368240,257.96616800,-41.07542210,13.69428389,-41.07542210,189.24030665,0.43500278,-1.05667706,3.39860792,-1.05667706,3.67629766,-10.55852129,3.39860792,-10.55852129,32.36724766
0.43706523,-0.09434886,0.24730410,0.50619941,-0.49911899,0.49375738,0.50084532,163.00656082,119.19382766,13.67265565,119.19382766,257.91040491,-41.06218294,13.67265565,-41.06218294,189.19430022,0.43648018,-1.05778766,3.40548347,-1.05778766,3.67054320,-10.55045487,3.40548347,-10.55045487,32.37424595
0.43703694,-0.09421293,0.24730562,0.50620068,-0.49911727,0.49375672,0.50084640,162.97854420,119.26392971,13.65103243,119.26392971,257.85461698,-41.04890816,13.65103243,-41.04890816,189.14829519,0.43796600,-1.05889806,3.41238091,-1.05889806,3.66477491,-10.54234160,3.41238091,-10.54234160,32.38118036
0.43700865,-0.09407693,0.24730713,0.50620195,-0.49911555,0.49375607,0.50084748,162.95061661,119.33398846,13.62941431,119.33398846,257.79880424,-41.03559779,13.62941431,-41.03559779,189.10229158,0.43946028,-1.06000822,3.41930022,-1.06000822,3.65899286,-10.53418150,3.41930022,-10.53418150,32.38805090
0.43698037,-0.09394085,0.24730864,0.50620322,-0.49911382,0.49375542,0.50084855,162.92277806,119.40400380,13.60780138,119.40400380,257.74296673,-41.02225188,13.60780138,-41.02225188,189.05628937,0.44096304,-1.06111809,3.42624138,-1.06111809,3.65319709,-10.52597461,3.42624138,-10.52597461,32.39485758
0.43695208,-0.09380471,0.24731015,0.50620450,-0.49911209,0.49375477,0.50084963,162.89502856,119.47397562,13.58619374,119.47397562,257.68710448,-41.00887047,13.58619374,-41.00887047,189.01028858,0.44247432,-1.06222763,3.43320435,-1.06222763,3.64738769,-10.51772094,3.43320435,-10.51772094,32.40160042
0.43692379,-0.09366849,0.24731166,0.50620577,-0.49911037,0.49375412,0.50085071,162.86736809,119.54390382,13.56459146,119.54390382,257.63121755,-40.99545360,13.56459146,-40.99545360,188.96428920,0.44399414,-1.06333680,3.44018913,-1.06333680,3.64156470,-10.50942054,3.44018913,-10.50942054,32.40827942
0.43689550,-0.09353220,0.24731316,0.50620704,-0.49910863,0.49375348,0.50085178,162.83979666,119.61378829,13.54299464,119.61378829,257.57530595,-40.98200130,13.54299464,-40.98200130,188.91829123,0.44552254,-1.06444553,3.44719569,-1.06444553,3.63572819,-10.50107342,3.44719569,-10.50107342,32.41489460
0.43686721,-0.09339583,0.24731466,0.50620831,-0.49910690,0.49375283,0.50085286,162.81231427,119.68362894,13.52140337,119.68362894,257.51936974,-40.96851363,13.52140337,-40.96851363,188.87229468,0.44705956,-1.06555380,3.45422400,-1.06555380,3.62987821,-10.49267961,3.45422400,-10.49267961,32.42144598
0.43683892,-0.09325939,0.24731616,0.50620959,-0.49910517,0.49375219,0.50085393,162.78492091,119.75342564,13.49981773,119.75342564,257.46340895,-40.95499062,13.49981773,-40.95499062,188.82629954,0.44860521,-1.06666154,3.46127405,-1.06666154,3.62401483,-10.48423915,3.46127405,-10.48423915,32.42793356
