real_x,real_y,real_z
0.142983,0.524,0.50059
0.142929,0.524024,0.500566
0.142875,0.524046,0.50054
0.14282,0.52407,0.500515
0.142761,0.524095,0.500489
0.142704,0.524118,0.500465
0.142648,0.524139,0.500439
0.142592,0.524165,0.500415
0.14253,0.524189,0.50039
0.142478,0.524212,0.500363
0.142417,0.524236,0.50034
0.142357,0.524258,0.500312
0.142299,0.524282,0.500289
0.142243,0.524304,0.500262
0.142182,0.524328,0.50024
0.142119,0.524351,0.500215
0.142062,0.524372,0.500192
0.142001,0.524394,0.500166
0.141943,0.524417,0.500142
0.141879,0.52444,0.500117
0.141819,0.524462,0.500092
0.141757,0.524484,0.500067
0.141691,0.524508,0.500043
0.141629,0.524529,0.500016
0.14157,0.524551,0.499993
0.141505,0.524574,0.499968
0.141442,0.524597,0.499945
0.141378,0.524621,0.499921
0.141317,0.524643,0.499895
0.141251,0.524666,0.49987
0.141186,0.524688,0.499842
0.141124,0.524711,0.499821
0.141053,0.524735,0.499796
0.140987,0.524759,0.499773
0.140922,0.524783,0.499746
0.140853,0.524806,0.49972
0.140789,0.52483,0.499697
0.140718,0.524853,0.499673
0.14065,0.524877,0.499648
0.140585,0.5249,0.499624
0.140513,0.524926,0.499602
0.140442,0.524949,0.499575
0.140372,0.524973,0.49955
0.140304,0.524996,0.499527
0.140232,0.52502,0.499504
0.140161,0.525045,0.49948
0.140091,0.52507,0.499457
0.140019,0.525094,0.499431
0.139944,0.52512,0.499409
0.13987,0.525147,0.499382
0.139801,0.525172,0.499364
0.139726,0.525198,0.499336
0.139651,0.525225,0.499317
0.139574,0.525252,0.499293
0.139503,0.525278,0.499271
0.139422,0.525305,0.499248
0.13935,0.525331,0.499227
0.139272,0.52536,0.499205
0.139197,0.525386,0.49918
0.139118,0.525415,0.499159
0.139041,0.525443,0.499136
0.13896,0.525471,0.499116
0.138883,0.525499,0.499094
0.138804,0.525528,0.499074
0.138724,0.525556,0.499052
0.138645,0.525584,0.49903
0.138564,0.525614,0.499011
0.138484,0.525641,0.49899
0.138397,0.525673,0.498973
0.138321,0.525701,0.498953
0.138234,0.525731,0.498937
0.138152,0.525761,0.498919
0.138071,0.52579,0.498902
0.137985,0.52582,0.49888
0.137906,0.525849,0.498865
0.13782,0.525879,0.498848
0.137734,0.52591,0.498835
0.137648,0.52594,0.498817
0.13756,0.525971,0.498801
0.13747,0.526002,0.498788
0.137388,0.526031,0.498771
0.137296,0.526062,0.498761
0.137208,0.526091,0.498747
0.137117,0.526123,0.498736
0.137024,0.526154,0.498724
0.136934,0.526186,0.498712
0.136844,0.526217,0.498701
0.136747,0.526248,0.498691
0.136652,0.526278,0.49868
0.136559,0.526311,0.498671
0.136463,0.526342,0.498662
0.136365,0.526374,0.498655
0.136268,0.526405,0.498643
0.136171,0.526438,0.498635
0.136073,0.526469,0.498628
0.135974,0.526502,0.49862
0.135877,0.526533,0.498613
0.135774,0.526567,0.498608
0.13567,0.526599,0.498599
0.135569,0.526633,0.498594
0.135464,0.526665,0.498589
0.135361,0.526699,0.498583
0.135257,0.526732,0.498578
0.135151,0.526765,0.498573
0.135043,0.5268,0.498569
0.134938,0.526831,0.498564
0.134829,0.526867,0.498557
0.13472,0.526899,0.498555
0.13461,0.526934,0.498551
0.134503,0.526968,0.498546
0.134389,0.527003,0.498542
0.134278,0.527036,0.498537
0.134167,0.52707,0.498535
0.134056,0.527104,0.49853
0.133946,0.527138,0.498527
0.133829,0.527174,0.498522
0.133712,0.527209,0.498519
0.133594,0.527245,0.49852
0.133474,0.52728,0.498518
0.133361,0.527315,0.498512
0.133238,0.527353,0.498512
0.133121,0.527387,0.498507
0.132998,0.527423,0.498504
0.132873,0.52746,0.498498
0.132752,0.527497,0.498499
0.132629,0.527534,0.498498
0.132501,0.527571,0.498495
0.132375,0.527609,0.498491
0.132253,0.527645,0.498489
0.132126,0.527682,0.498485
0.131998,0.52772,0.498483
0.131868,0.527759,0.498477
0.131739,0.527796,0.498473
0.131612,0.527834,0.49847
0.131483,0.527873,0.498468
0.131354,0.52791,0.498466
0.131224,0.527948,0.498461
0.131091,0.527987,0.498456
0.130955,0.528027,0.498454
0.130822,0.528066,0.498448
0.130687,0.528106,0.498446
0.130553,0.528145,0.498445
0.130422,0.528183,0.498442
0.130282,0.528223,0.498436
0.130149,0.528262,0.498436
0.130014,0.528302,0.498432
0.129874,0.528342,0.49843
0.129742,0.52838,0.498428
0.129609,0.528419,0.498425
0.129473,0.528458,0.498423
0.129341,0.528497,0.498421
0.129201,0.528536,0.498418
0.129071,0.528574,0.498414
0.128932,0.528614,0.49841
0.128797,0.528652,0.498411
0.12866,0.528691,0.498408
0.128524,0.52873,0.49841
0.128393,0.528767,0.498409
0.128254,0.528806,0.498407
0.128118,0.528844,0.498405
0.127978,0.528885,0.498407
0.127845,0.52892,0.498404
0.127706,0.52896,0.498405
0.127566,0.528998,0.498406
0.127427,0.529038,0.498404
0.127294,0.529075,0.498404
0.127154,0.529114,0.498406
0.127014,0.529152,0.498407
0.126871,0.529191,0.498407
0.126728,0.52923,0.498406
0.126589,0.529269,0.498407
0.126446,0.529306,0.498407
0.126302,0.529346,0.498409
0.126161,0.529384,0.498409
0.126015,0.529424,0.498411
0.125868,0.529465,0.498411
0.125716,0.529505,0.498412
0.125572,0.529544,0.498415
0.125426,0.529585,0.498416
0.12528,0.529624,0.498414
0.125134,0.529664,0.498414
0.124984,0.529704,0.498413
0.124835,0.529745,0.498415
0.124688,0.529786,0.498415
0.124539,0.529826,0.498414
0.124388,0.529868,0.498416
0.124239,0.529909,0.498415
0.124082,0.529951,0.498416
0.123934,0.529992,0.498417
0.12378,0.530034,0.498416
0.123626,0.530076,0.498416
0.123479,0.530118,0.498415
0.123328,0.530158,0.498413
0.123176,0.530199,0.498415
0.123025,0.530241,0.498413
0.12287,0.530282,0.498414
0.122721,0.530323,0.498412
0.122567,0.530365,0.498411
0.122419,0.530405,0.498408
0.122266,0.530447,0.498411
0.122115,0.530487,0.498411
0.121962,0.530529,0.498411
0.121809,0.53057,0.498411
0.121655,0.530612,0.498411
0.121504,0.530653,0.49841
0.121349,0.530696,0.498411
0.121196,0.530737,0.498413
0.12104,0.530778,0.498409
0.120883,0.530822,0.498411
0.120725,0.530865,0.49841
0.120571,0.530906,0.49841
0.120414,0.530949,0.498412
0.120258,0.530991,0.498412
0.120098,0.531034,0.498412
0.119938,0.531077,0.498412
0.11978,0.531121,0.498415
0.119622,0.531161,0.498414
0.11946,0.531204,0.498415
0.119302,0.531245,0.498416
0.119142,0.531289,0.498418
0.11898,0.531332,0.498419
0.118815,0.531376,0.498421
0.118655,0.531418,0.498422
0.11849,0.531461,0.498425
0.11833,0.531503,0.498428
0.118166,0.531545,0.498429
0.118003,0.531589,0.498432
0.117839,0.531633,0.498434
0.117674,0.531676,0.498436
0.117515,0.531717,0.498439
0.117349,0.531761,0.498444
0.117182,0.531805,0.498448
0.117022,0.531846,0.498447
0.116856,0.531889,0.498453
0.116691,0.531932,0.498454
0.116524,0.531976,0.498457
0.116356,0.53202,0.498464
0.116195,0.53206,0.498467
0.116026,0.532103,0.49847
0.115858,0.532147,0.498477
0.115691,0.532188,0.49848
0.115525,0.532232,0.498485
0.115358,0.532274,0.498491
0.115192,0.532316,0.498494
0.115026,0.53236,0.498499
0.114867,0.532399,0.498505
0.11469,0.532445,0.49851
0.114525,0.532486,0.498515
0.114357,0.532528,0.49852
0.114191,0.532571,0.498525
0.114025,0.532613,0.498534
0.113846,0.532657,0.498537
0.113684,0.532699,0.498542
0.113516,0.53274,0.498551
0.113346,0.532783,0.498557
0.113174,0.532825,0.498565
0.113003,0.532869,0.498571
0.112832,0.532911,0.498578
0.112661,0.532953,0.498583
0.112494,0.532994,0.498591
0.112326,0.533036,0.498599
0.112156,0.533077,0.498601
0.111988,0.533119,0.498611
0.111816,0.533162,0.498619
0.111649,0.533201,0.498624
0.111483,0.533242,0.498631
0.11131,0.533284,0.498636
0.11114,0.533326,0.498645
0.110972,0.533367,0.49865
0.110804,0.533406,0.498658
0.110636,0.533447,0.498664
0.110467,0.533487,0.498672
0.110295,0.533528,0.49868
0.110132,0.533566,0.498685
0.109962,0.533606,0.498692
0.109787,0.533648,0.498697
0.109617,0.533687,0.498705
0.109447,0.533725,0.498711
0.10928,0.533764,0.498718
0.109107,0.533803,0.498723
0.108937,0.533841,0.498728
0.108762,0.53388,0.498735
0.108586,0.533919,0.498741
0.108419,0.533956,0.498746
0.108246,0.533993,0.498752
0.108072,0.534032,0.498755
0.107902,0.53407,0.498762
0.10773,0.534106,0.498766
0.107555,0.534145,0.498771
0.107388,0.534182,0.498776
0.107218,0.534219,0.498781
0.107047,0.534255,0.498785
0.106879,0.534292,0.498791
0.106707,0.534328,0.498796
0.106543,0.534363,0.4988
0.106374,0.534399,0.498804
0.106211,0.534434,0.498811
0.106046,0.534469,0.498819
0.105884,0.534502,0.498825
0.105717,0.534537,0.498829
0.105552,0.534572,0.498836
0.105388,0.534607,0.498842
0.105232,0.534639,0.498848
0.105068,0.534672,0.498853
0.10491,0.534703,0.49886
0.104748,0.534736,0.498864
0.104589,0.534767,0.498872
0.104423,0.5348,0.49888
0.104268,0.534829,0.498884
0.104107,0.534858,0.498887
0.103949,0.534889,0.498897
0.10379,0.53492,0.498903
0.103635,0.534947,0.498909
0.103472,0.534977,0.498916
0.10331,0.535005,0.49892
0.103155,0.535033,0.498926
0.102994,0.535063,0.498936
0.102835,0.535091,0.498938
0.102675,0.535117,0.498945
0.102515,0.535144,0.498949
0.102352,0.535172,0.498956
0.102192,0.535198,0.498962
0.102034,0.535225,0.498969
0.101873,0.53525,0.498973
0.101714,0.535276,0.498979
0.101554,0.535301,0.498983
0.101395,0.535326,0.498989
0.101235,0.535351,0.498994
0.101072,0.535374,0.498995
0.100919,0.535397,0.499001
0.100758,0.53542,0.499003
0.1006,0.535443,0.499006
0.100439,0.535466,0.499011
0.100283,0.535489,0.499012
0.100124,0.53551,0.499011
0.0999664,0.535533,0.499016
0.0998122,0.535555,0.499017
0.0996511,0.535576,0.499019
0.0994952,0.535599,0.499017
0.0993382,0.535621,0.499017
0.0991798,0.535642,0.499016
0.0990256,0.535664,0.499016
0.0988691,0.535685,0.499015
0.0987142,0.535706,0.499016
0.0985624,0.535728,0.499015
0.0984092,0.535749,0.499012
0.0982543,0.535771,0.499011
0.0980986,0.535793,0.49901
0.097945,0.535813,0.499006
0.0977939,0.535833,0.499004
0.0976362,0.535855,0.499004
0.0974869,0.535875,0.498996
0.0973368,0.535897,0.498998
0.0971852,0.535918,0.498994
0.0970323,0.535938,0.498989
0.0968801,0.53596,0.498987
0.0967353,0.535978,0.498983
0.0965851,0.535998,0.498979
0.096436,0.536017,0.498979
0.0962877,0.536035,0.498974
0.096141,0.536055,0.498973
0.0959972,0.536072,0.49897
0.0958518,0.53609,0.498968
0.0957082,0.536106,0.498964
0.0955632,0.536123,0.498964
0.0954213,0.536141,0.498964
0.0952768,0.536157,0.498959
0.0951345,0.536174,0.498957
0.0949942,0.536188,0.498955
0.0948521,0.536206,0.498956
0.0947116,0.53622,0.498952
0.0945755,0.536234,0.498951
0.0944339,0.53625,0.498952
0.0942924,0.536264,0.498948
0.0941551,0.536278,0.498947
0.094013,0.536292,0.498943
0.0938815,0.536303,0.498942
0.0937423,0.536316,0.498939
0.0936035,0.53633,0.498938
0.0934678,0.536342,0.498933
0.0933318,0.536355,0.49893
0.0931929,0.536367,0.498924
0.0930576,0.536381,0.498922
0.0929176,0.536393,0.498919
0.0927807,0.536403,0.498914
0.0926425,0.536415,0.498911
0.0925018,0.536427,0.498907
0.0923653,0.536439,0.498902
0.092228,0.536451,0.498902
0.0920886,0.536461,0.498896
0.0919554,0.536471,0.49889
0.0918168,0.536482,0.498886
0.0916824,0.536492,0.49888
0.0915456,0.536502,0.498876
0.0914077,0.536512,0.498871
0.0912722,0.536522,0.498863
0.0911362,0.53653,0.498857
0.0910005,0.53654,0.498852
0.0908655,0.536549,0.498846
0.0907317,0.536556,0.49884
0.0906012,0.536565,0.498834
0.090467,0.53657,0.498827
0.0903337,0.536579,0.498821
0.0902053,0.536585,0.498812
0.0900708,0.536594,0.498803
0.0899455,0.5366,0.498794
0.0898106,0.536609,0.49879
0.0896852,0.536614,0.498784
0.0895588,0.53662,0.498774
0.0894312,0.536627,0.498767
0.0893047,0.536635,0.498759
0.0891878,0.536639,0.498748
0.0890619,0.536645,0.498738
0.0889399,0.536652,0.498732
0.0888187,0.536657,0.498721
0.0887029,0.53666,0.498709
0.0885833,0.536664,0.498697
0.0884643,0.536669,0.498683
0.0883472,0.536674,0.498673
0.0882319,0.536678,0.498658
0.0881163,0.536679,0.498644
0.0879979,0.536682,0.498632
0.0878827,0.536685,0.498616
0.0877695,0.536689,0.498601
0.0876516,0.53669,0.498585
0.0875373,0.536692,0.498573
0.0874258,0.536693,0.498556
0.0873089,0.536694,0.498539
0.0871975,0.536696,0.498524
0.0870828,0.536697,0.49851
0.0869733,0.536695,0.498495
0.0868611,0.536695,0.498478
0.0867496,0.536695,0.498464
0.0866416,0.536693,0.498448
0.0865275,0.536692,0.498431
0.0864187,0.536691,0.498415
0.0863081,0.536692,0.498405
0.086198,0.536692,0.498389
0.0860903,0.53669,0.49837
0.085985,0.536688,0.498354
0.0858794,0.536685,0.498337
0.085775,0.536682,0.498319
0.0856657,0.53668,0.498302
0.0855607,0.536677,0.498282
0.0854586,0.536673,0.498265
0.0853533,0.53667,0.498245
0.0852522,0.536666,0.498223
0.0851514,0.536661,0.498203
0.0850528,0.536658,0.498182
0.0849485,0.536654,0.498162
0.0848553,0.536649,0.498142
0.0847531,0.536645,0.498121
0.084655,0.53664,0.498101
0.0845517,0.536635,0.498079
0.0844584,0.536629,0.498059
0.0843573,0.536624,0.498038
0.0842615,0.536617,0.498017
0.0841668,0.536609,0.497993
0.0840677,0.536603,0.497973
0.0839704,0.536596,0.49795
0.0838753,0.536589,0.49793
0.0837762,0.536582,0.497909
0.0836798,0.536574,0.49789
0.0835837,0.536566,0.49787
0.0834884,0.536558,0.497847
0.0833961,0.536548,0.497826
0.083298,0.536539,0.497802
0.0832051,0.536529,0.497782
0.0831094,0.536519,0.497757
0.0830135,0.536509,0.497733
0.0829208,0.536498,0.497709
0.082824,0.536489,0.497689
0.0827299,0.536478,0.497666
0.0826405,0.536467,0.497643
0.0825468,0.536456,0.497621
0.082456,0.536445,0.497599
0.0823618,0.536435,0.497577
0.0822714,0.536425,0.497554
0.082184,0.536414,0.49753
0.0820906,0.536404,0.497511
0.0820039,0.536391,0.497487
0.0819097,0.536381,0.497462
0.0818241,0.536368,0.49744
0.0817354,0.536355,0.497419
0.0816478,0.536343,0.497395
0.0815596,0.53633,0.497375
0.0814709,0.536317,0.497352
0.0813857,0.536304,0.497328
0.0812966,0.536291,0.497306
0.0812097,0.536278,0.497285
0.0811213,0.536265,0.49726
0.0810357,0.536251,0.497234
0.0809532,0.536237,0.49721
0.080866,0.536223,0.497183
0.0807813,0.536208,0.497156
0.0806993,0.536194,0.497129
0.080618,0.536179,0.497104
0.0805308,0.536165,0.497075
0.0804529,0.536152,0.497046
0.0803709,0.536138,0.497019
0.0802903,0.536124,0.496989
0.0802102,0.536111,0.496959
0.0801312,0.536098,0.49693
0.0800513,0.536084,0.496894
0.0799726,0.536072,0.496864
0.0798973,0.53606,0.496832
0.079822,0.536047,0.496802
0.0797465,0.536034,0.49677
0.0796694,0.536023,0.496736
0.0795995,0.53601,0.496704
0.0795229,0.535999,0.496674
0.0794485,0.535988,0.496642
0.0793744,0.535977,0.49661
0.0793035,0.535964,0.496577
0.0792327,0.535952,0.496541
0.0791597,0.53594,0.496509
0.0790893,0.535929,0.496481
0.0790186,0.535916,0.496442
0.0789515,0.535905,0.49641
0.0788783,0.535894,0.496378
0.0788061,0.535883,0.496342
0.0787364,0.535872,0.496312
0.0786704,0.535861,0.49628
0.0786006,0.53585,0.496246
0.0785297,0.53584,0.496212
0.0784645,0.535828,0.496176
0.0783974,0.535818,0.496141
0.0783327,0.535808,0.496108
0.0782665,0.535796,0.496072
0.0782037,0.535786,0.49604
0.0781386,0.535775,0.496006
0.0780736,0.535765,0.495971
0.0780082,0.535757,0.495936
0.0779477,0.535745,0.4959
0.0778836,0.535737,0.495867
0.0778212,0.535727,0.495831
0.0777624,0.535718,0.495796
0.0777001,0.535709,0.495762
0.0776403,0.535699,0.495724
0.0775833,0.535691,0.495689
0.0775249,0.535683,0.495651
0.0774652,0.535674,0.495619
0.0774018,0.535667,0.495586
0.0773462,0.535658,0.495549
0.0772897,0.53565,0.495516
0.077232,0.535642,0.495479
0.0771742,0.535633,0.495444
0.0771197,0.535626,0.49541
0.0770605,0.535617,0.495374
0.0770058,0.535609,0.495338
0.0769478,0.535601,0.495301
0.0768911,0.535592,0.495269
0.0768374,0.535583,0.495228
0.0767829,0.535574,0.495193
0.076729,0.535566,0.495157
0.0766706,0.535559,0.49512
0.0766153,0.53555,0.495087
0.0765641,0.535542,0.495049
0.0765108,0.535534,0.495013
0.0764569,0.535526,0.494978
0.0764025,0.535518,0.494941
0.076349,0.535509,0.494902
0.0762972,0.535501,0.494863
0.0762426,0.535493,0.494826
0.0761881,0.535486,0.49479
0.0761404,0.535477,0.494749
0.0760911,0.535469,0.494714
0.0760398,0.535462,0.494675
0.0759875,0.535455,0.494636
0.0759408,0.535447,0.494597
0.0758889,0.53544,0.494556
0.0758397,0.535433,0.494514
0.0757874,0.535426,0.494473
0.0757369,0.535418,0.494433
0.0756924,0.535411,0.49439
0.0756464,0.535403,0.494348
0.0755958,0.535397,0.494308
0.0755453,0.535391,0.494264
0.0754978,0.535384,0.494221
0.0754543,0.535375,0.494177
0.0754076,0.535368,0.494134
0.075357,0.535361,0.494088
0.0753153,0.535355,0.494043
0.0752677,0.535346,0.493992
0.0752268,0.535339,0.493947
0.0751816,0.535331,0.493901
0.0751359,0.535325,0.493851
0.0750904,0.535319,0.493803
0.0750534,0.53531,0.493751
0.0750082,0.535305,0.493701
0.0749693,0.535298,0.49365
0.0749259,0.535293,0.493603
0.0748803,0.535287,0.493553
0.0748393,0.535281,0.493502
0.0747967,0.535277,0.493453
0.0747559,0.535271,0.493399
0.0747144,0.535265,0.493345
0.0746729,0.535259,0.493291
0.0746336,0.535255,0.493238
0.0745932,0.53525,0.493183
0.0745568,0.535246,0.493132
0.0745142,0.535241,0.493077
0.0744774,0.535237,0.493022
0.0744401,0.535232,0.492966
0.0744029,0.53523,0.492911
0.0743671,0.535228,0.492858
0.0743295,0.535225,0.4928
0.0742948,0.535222,0.492745
0.074258,0.53522,0.492689
0.0742277,0.535218,0.492631
0.0741912,0.535217,0.492574
0.0741595,0.535215,0.492515
0.0741298,0.535213,0.492454
0.0740932,0.535215,0.492395
0.0740631,0.535215,0.492339
0.0740346,0.535215,0.492279
0.0740056,0.535215,0.492218
0.0739761,0.535215,0.492157
0.0739479,0.535216,0.492095
0.0739262,0.535217,0.492034
0.0738961,0.53522,0.491973
0.0738757,0.535221,0.491909
0.0738522,0.535223,0.491848
0.0738259,0.535227,0.491783
0.0738067,0.53523,0.49172
0.0737818,0.535236,0.491659
0.073759,0.535239,0.491592
0.0737437,0.535246,0.491533
0.0737182,0.535252,0.491466
0.073701,0.535257,0.491404
0.0736802,0.535264,0.491341
0.0736612,0.53527,0.491274
0.0736444,0.535275,0.491208
0.0736298,0.535283,0.491146
0.0736118,0.535288,0.491079
0.0735963,0.535295,0.491012
0.0735743,0.535301,0.490945
0.0735618,0.535307,0.490878
0.0735472,0.535315,0.490813
0.0735342,0.535322,0.490746
0.0735155,0.535329,0.490677
0.0735031,0.535335,0.490604
0.073488,0.535341,0.490532
0.073476,0.535348,0.490463
0.0734634,0.535353,0.490397
0.0734507,0.535359,0.490326
0.0734352,0.535365,0.490253
0.0734291,0.535369,0.490179
0.0734203,0.535374,0.49011
0.0734084,0.535379,0.490036
0.0733971,0.535383,0.489963
0.0733908,0.535387,0.489887
0.0733779,0.535392,0.489813
0.0733733,0.535396,0.489737
0.0733674,0.5354,0.48966
0.0733601,0.535403,0.489582
0.0733554,0.535408,0.489506
0.073352,0.535411,0.489429
0.0733452,0.535416,0.48935
0.0733445,0.535419,0.48927
0.0733438,0.535422,0.48919
0.0733414,0.535425,0.489107
0.0733386,0.535429,0.489026
0.0733399,0.535433,0.488945
0.0733403,0.535435,0.488861
0.0733414,0.535439,0.488776
0.0733445,0.535443,0.488694
0.0733466,0.535446,0.48861
0.0733485,0.535449,0.488525
0.0733515,0.535454,0.488441
0.0733549,0.535456,0.48835
0.0733596,0.535461,0.488266
0.0733611,0.535463,0.488177
0.0733648,0.535468,0.488089
0.0733722,0.535472,0.488001
0.0733805,0.535476,0.487911
0.0733839,0.535481,0.487823
0.0733899,0.535486,0.487732
0.0733945,0.535491,0.487645
0.0733974,0.535496,0.48755
0.073407,0.535501,0.487462
0.0734157,0.535507,0.487366
0.0734177,0.535512,0.487276
0.0734289,0.535517,0.487184
0.0734347,0.535521,0.48709
0.0734431,0.535526,0.486998
0.0734478,0.535533,0.486906
0.0734538,0.535539,0.486815
0.0734622,0.535543,0.486718
0.0734723,0.535548,0.486626
0.0734767,0.53555,0.486528
0.073489,0.535556,0.486436
0.0734961,0.53556,0.486339
0.0735036,0.535565,0.486244
0.0735176,0.535568,0.48615
0.073527,0.535572,0.486052
0.0735356,0.535575,0.485958
0.0735423,0.535578,0.485861
0.0735566,0.535581,0.485764
0.0735675,0.535584,0.485666
0.0735782,0.535585,0.485569
0.0735927,0.535588,0.485471
0.0736027,0.535593,0.485375
0.0736178,0.535594,0.485278
0.0736275,0.535597,0.48518
0.0736398,0.535599,0.485083
0.0736573,0.535602,0.484984
0.0736716,0.535604,0.484886
0.0736874,0.535606,0.484784
0.073705,0.53561,0.484686
0.073723,0.535612,0.484587
0.0737388,0.535618,0.484486
0.0737538,0.535623,0.484386
0.0737726,0.535628,0.48429
0.0737932,0.535634,0.48419
0.0738083,0.535639,0.484091
0.0738305,0.535645,0.483988
0.0738483,0.535651,0.483889
0.0738706,0.535655,0.48379
0.0738897,0.535661,0.483689
0.0739112,0.53567,0.48359
0.0739316,0.535678,0.483492
0.073953,0.535686,0.483392
0.0739751,0.535695,0.483289
0.0739951,0.535703,0.483187
0.0740188,0.535711,0.483088
0.0740433,0.535718,0.482985
0.0740631,0.535727,0.482882
0.0740853,0.535736,0.482782
0.0741093,0.535746,0.482681
0.0741326,0.535756,0.48258
0.0741574,0.535766,0.482481
0.0741797,0.535773,0.482378
0.0742041,0.535781,0.482275
0.0742305,0.535788,0.482171
0.0742532,0.535797,0.48207
0.0742754,0.535805,0.481966
0.0743034,0.535813,0.481866
0.0743283,0.535822,0.481762
0.0743519,0.535829,0.481656
0.0743827,0.535835,0.481552
0.074409,0.53584,0.481448
0.0744346,0.535848,0.481344
0.0744591,0.535854,0.481238
0.0744834,0.53586,0.481133
0.0745124,0.535866,0.481028
0.0745317,0.535873,0.480922
0.0745591,0.535877,0.480814
0.074588,0.535883,0.48071
0.074613,0.535887,0.480603
0.0746373,0.535892,0.480496
0.0746614,0.535898,0.480391
0.0746859,0.535903,0.480284
0.0747107,0.535909,0.480179
0.0747354,0.535915,0.480073
0.0747617,0.535921,0.479967
0.0747884,0.535929,0.479862
0.0748155,0.535934,0.479753
0.074842,0.535941,0.479645
0.0748703,0.535949,0.47954
0.0748944,0.535957,0.479431
0.0749221,0.535964,0.479322
0.0749475,0.535973,0.479214
0.0749787,0.535981,0.479103
0.0750035,0.535991,0.478998
0.0750299,0.536,0.478888
0.0750613,0.536009,0.478776
0.0750904,0.536018,0.478666
0.0751198,0.53603,0.478557
0.0751464,0.53604,0.478445
0.0751779,0.536049,0.478335
0.0752084,0.536059,0.478222
0.0752401,0.536071,0.478116
0.075267,0.536083,0.478003
0.0752992,0.536095,0.477892
0.0753306,0.536106,0.477781
0.0753588,0.536117,0.477667
0.0753917,0.536127,0.477551
0.0754242,0.536138,0.477438
0.0754551,0.536149,0.477323
0.0754868,0.53616,0.477214
0.0755193,0.536171,0.477099
0.0755539,0.536183,0.476987
0.0755824,0.536192,0.476872
0.0756161,0.536203,0.476757
0.0756459,0.536214,0.476639
0.0756741,0.536226,0.476528
0.0757092,0.536237,0.476413
0.07574,0.536247,0.476299
0.0757687,0.536257,0.476183
0.075802,0.536269,0.47607
0.0758322,0.536279,0.475952
0.0758606,0.536291,0.475836
0.0758917,0.536301,0.475722
0.0759188,0.536312,0.475606
0.0759492,0.536322,0.475493
0.0759792,0.536332,0.475373
0.0760079,0.536342,0.475261
0.0760328,0.536354,0.475146
0.0760627,0.536363,0.475023
0.0760937,0.536374,0.47491
0.0761183,0.536382,0.474789
0.0761453,0.536393,0.474675
0.0761755,0.536403,0.474558
0.0762034,0.536411,0.474438
0.0762315,0.53642,0.474325
0.0762551,0.53643,0.474204
0.0762887,0.536436,0.474085
0.0763118,0.536445,0.473965
0.0763416,0.536452,0.473847
0.0763706,0.536459,0.473727
0.0763953,0.536466,0.473607
0.0764203,0.536472,0.473485
0.0764459,0.53648,0.473366
0.0764725,0.536487,0.473247
0.0765007,0.536493,0.473122
0.0765301,0.536499,0.472996
0.0765581,0.536506,0.472872
0.0765839,0.536516,0.472754
0.076613,0.536525,0.472631
0.0766436,0.536533,0.472508
0.0766701,0.536542,0.472384
0.0766978,0.536552,0.472261
0.0767296,0.536561,0.472139
0.0767543,0.536573,0.472018
0.0767825,0.536584,0.471899
0.0768093,0.536595,0.47178
0.0768388,0.536606,0.471658
0.0768669,0.536619,0.471537
0.0768963,0.536632,0.47142
0.0769236,0.536645,0.471297
0.0769489,0.536659,0.471178
0.0769789,0.536672,0.471057
0.0770081,0.536685,0.470936
0.0770323,0.536699,0.470818
0.0770561,0.536714,0.4707
0.0770849,0.536726,0.470582
0.0771119,0.536741,0.470461
0.0771377,0.536755,0.470341
0.0771695,0.536769,0.47022
0.077193,0.536785,0.470104
0.0772216,0.536797,0.469981
0.0772473,0.536812,0.469865
0.0772761,0.536826,0.469743
0.0773007,0.53684,0.469626
0.0773263,0.536854,0.469504
0.0773509,0.536868,0.469385
0.0773774,0.536883,0.469268
0.0774031,0.536898,0.469148
0.0774296,0.536915,0.46903
0.0774537,0.53693,0.468909
0.0774814,0.536944,0.46879
0.0775097,0.536961,0.468669
0.0775347,0.536979,0.468547
0.0775589,0.536997,0.468428
0.0775897,0.537015,0.468308
0.0776126,0.537032,0.468185
0.0776384,0.537051,0.468068
0.0776642,0.537068,0.467946
0.0776903,0.537086,0.467826
0.0777179,0.537105,0.467706
0.077743,0.537126,0.467588
0.0777686,0.537146,0.467466
0.0777909,0.537165,0.467345
0.0778166,0.537184,0.467223
0.0778416,0.537204,0.467104
0.07787,0.537222,0.466981
0.0778925,0.537242,0.466859
0.0779208,0.53726,0.466738
0.0779405,0.537278,0.466614
0.0779648,0.537296,0.466489
0.0779922,0.537314,0.466369
0.0780156,0.537331,0.466244
0.0780398,0.537349,0.46612
0.078064,0.537366,0.465995
0.0780904,0.537383,0.465873
0.0781112,0.537401,0.465747
0.078143,0.537417,0.465621
0.078166,0.537436,0.465496
0.0781876,0.537455,0.465367
0.07822,0.537474,0.465243
0.0782433,0.537492,0.465113
0.0782716,0.537512,0.464993
0.0783002,0.537532,0.464867
0.0783289,0.537555,0.46474
0.0783571,0.537578,0.464617
0.0783864,0.537599,0.46449
0.078417,0.53762,0.464363
0.0784452,0.53764,0.464238
0.0784764,0.537661,0.464112
0.0785072,0.537684,0.463989
0.0785334,0.537705,0.463859
0.0785601,0.537726,0.463733
0.0785912,0.537745,0.463607
0.0786186,0.537762,0.46348
0.0786478,0.53778,0.463351
0.0786751,0.537798,0.463228
0.0787012,0.537816,0.4631
