x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.46285262,-0.20734621,0.24565973,0.50540295,-0.49933505,0.49576312,0.49945099,300.56725319,0.34402456,-0.08173582,0.34402456,299.97438277,0.30107154,-0.08173582,0.30107154,300.68543087,0.94635347,-3.19875798,4.08060088,-3.19875798,13.26168171,-16.18429679,4.08060088,-16.18429679,20.22424689
0.46285430,-0.20734434,0.24565971,0.50540295,-0.49933520,0.49576312,0.49945084,300.58837244,0.35669609,-0.08481075,0.35669609,299.97370032,0.31220389,-0.08481075,0.31220389,300.71087992,0.94983245,-3.20343180,4.08703429,-3.20343180,13.25260958,-16.17276121,4.08703429,-16.17276121,20.20992827
0.46285604,-0.20734240,0.24565969,0.50540294,-0.49933536,0.49576313,0.49945068,300.60949960,0.36936250,-0.08788909,0.36936250,299.97303711,0.32333491,-0.08788909,0.32333491,300.73633337,0.95332335,-3.20810667,4.09347143,-3.20810667,13.24353031,-16.16121326,4.09347143,-16.16121326,20.19559399
0.46285784,-0.20734037,0.24565966,0.50540293,-0.49933552,0.49576314,0.49945052,300.63063468,0.38202378,-0.09097084,0.38202378,299.97239318,0.33446459,-0.09097084,0.33446459,300.76179121,0.95682617,-3.21278256,4.09991228,-3.21278256,13.23444394,-16.14965296,4.09991228,-16.14965296,20.18124407
0.46285969,-0.20733828,0.24565964,0.50540292,-0.49933568,0.49576315,0.49945036,300.65177769,0.39467993,-0.09405599,0.39467993,299.97176854,0.34559294,-0.09405599,0.34559294,300.78725343,0.96034097,-3.21745946,4.10635682,-3.21745946,13.22535049,-16.13808033,4.10635682,-16.13808033,20.16687853
0.46286161,-0.20733610,0.24565961,0.50540292,-0.49933585,0.49576316,0.49945019,300.67292863,0.40733094,-0.09714456,0.40733094,299.97116322,0.35671995,-0.09714456,0.35671995,300.81272002,0.96386776,-3.22213734,4.11280501,-3.22213734,13.21624998,-16.12649538,4.11280501,-16.12649538,20.15249739
0.46286357,-0.20733384,0.24565959,0.50540291,-0.49933603,0.49576317,0.49945001,300.69408751,0.41997678,-0.10023653,0.41997678,299.97057724,0.36784561,-0.10023653,0.36784561,300.83819097,0.96740658,-3.22681617,4.11925684,-3.22681617,13.20714244,-16.11489814,4.11925684,-16.11489814,20.13810068
0.46286560,-0.20733151,0.24565956,0.50540290,-0.49933621,0.49576318,0.49944983,300.71525434,0.43261746,-0.10333192,0.43261746,299.97001063,0.37896993,-0.10333192,0.37896993,300.86366628,0.97095746,-3.23149592,4.12571228,-3.23149592,13.19802790,-16.10328862,4.12571228,-16.10328862,20.12368842
0.46286769,-0.20732910,0.24565954,0.50540289,-0.49933639,0.49576319,0.49944965,300.73642912,0.44525295,-0.10643071,0.44525295,299.96946340,0.39009291,-0.10643071,0.39009291,300.88914593,0.97452044,-3.23617659,4.13217131,-3.23617659,13.18890637,-16.09166685,4.13217131,-16.09166685,20.10926062
0.46286983,-0.20732660,0.24565951,0.50540288,-0.49933658,0.49576320,0.49944946,300.75761187,0.45788326,-0.10953291,0.45788326,299.96893559,0.40121455,-0.10953291,0.40121455,300.91462992,0.97809553,-3.24085813,4.13863389,-3.24085813,13.17977789,-16.08003283,4.13863389,-16.08003283,20.09481730
0.46287202,-0.20732403,0.24565948,0.50540288,-0.49933677,0.49576321,0.49944926,300.77880257,0.47050836,-0.11263852,0.47050836,299.96842721,0.41233483,-0.11263852,0.41233483,300.94011823,0.98168278,-3.24554052,4.14510001,-3.24554052,13.17064248,-16.06838658,4.14510001,-16.06838658,20.08035850
0.46287428,-0.20732137,0.24565945,0.50540287,-0.49933697,0.49576322,0.49944906,300.80000126,0.48312826,-0.11574754,0.48312826,299.96793829,0.42345377,-0.11574754,0.42345377,300.96561086,0.98528222,-3.25022374,4.15156963,-3.25022374,13.16150017,-16.05672813,4.15156963,-16.05672813,20.06588424
0.46287659,-0.20731864,0.24565942,0.50540286,-0.49933718,0.49576323,0.49944886,300.82120792,0.49574292,-0.11885997,0.49574292,299.96746884,0.43457136,-0.11885997,0.43457136,300.99110780,0.98889387,-3.25490777,4.15804274,-3.25490777,13.15235098,-16.04505750,4.15804274,-16.04505750,20.05139452
0.46287895,-0.20731582,0.24565939,0.50540285,-0.49933738,0.49576324,0.49944865,300.84242257,0.50835236,-0.12197580,0.50835236,299.96701890,0.44568759,-0.12197580,0.44568759,301.01660903,0.99251776,-3.25959257,4.16451931,-3.25959257,13.14319494,-16.03337470,4.16451931,-16.03337470,20.03688939
0.46288137,-0.20731292,0.24565936,0.50540284,-0.49933760,0.49576325,0.49944843,300.86364521,0.52095654,-0.12509505,0.52095654,299.96658849,0.45680247,-0.12509505,0.45680247,301.04211456,0.99615394,-3.26427813,4.17099931,-3.26427813,13.13403207,-16.02167975,4.17099931,-16.02167975,20.02236885
0.46288385,-0.20730994,0.24565932,0.50540283,-0.49933781,0.49576326,0.49944821,300.88487585,0.53355547,-0.12821770,0.53355547,299.96617763,0.46791599,-0.12821770,0.46791599,301.06762437,0.99980242,-3.26896442,4.17748272,-3.26896442,13.12486241,-16.00997267,4.17748272,-16.00997267,20.00783293
0.46288639,-0.20730687,0.24565929,0.50540282,-0.49933804,0.49576327,0.49944799,300.90611450,0.54614914,-0.13134376,0.54614914,299.96578633,0.47902816,-0.13134376,0.47902816,301.09313844,1.00346325,-3.27365140,4.18396951,-3.27365140,13.11568597,-15.99825348,4.18396951,-15.99825348,19.99328166
0.46288898,-0.20730372,0.24565926,0.50540281,-0.49933826,0.49576328,0.49944776,300.92736116,0.55873752,-0.13447323,0.55873752,299.96541463,0.49013897,-0.13447323,0.49013897,301.11865678,1.00713644,-3.27833907,4.19045966,-3.27833907,13.10650279,-15.98652221,4.19045966,-15.98652221,19.97871506
0.46289162,-0.20730049,0.24565922,0.50540281,-0.49933849,0.49576329,0.49944752,300.94861584,0.57132062,-0.13760611,0.57132062,299.96506255,0.50124842,-0.13760611,0.50124842,301.14417937,1.01082204,-3.28302739,4.19695313,-3.28302739,13.09731289,-15.97477886,4.19695313,-15.97477886,19.96413315
0.46289432,-0.20729716,0.24565918,0.50540280,-0.49933873,0.49576330,0.49944729,300.96987855,0.58389841,-0.14074240,0.58389841,299.96473011,0.51235650,-0.14074240,0.51235650,301.16970620,1.01452007,-3.28771633,4.20344991,-3.28771633,13.08811629,-15.96302345,4.20344991,-15.96302345,19.94953596
0.46289707,-0.20729376,0.24565915,0.50540279,-0.49933897,0.49576332,0.49944704,300.99114929,0.59647089,-0.14388209,0.59647089,299.96441733,0.52346323,-0.14388209,0.52346323,301.19523726,1.01823057,-3.29240587,4.20994997,-3.29240587,13.07891303,-15.95125602,4.20994997,-15.95125602,19.93492350
0.46289988,-0.20729027,0.24565911,0.50540278,-0.49933922,0.49576333,0.49944680,301.01242807,0.60903805,-0.14702519,0.60903805,299.96412424,0.53456858,-0.14702519,0.53456858,301.22077255,1.02195357,-3.29709599,4.21645328,-3.29709599,13.06970314,-15.93947658,4.21645328,-15.93947658,19.92029580
0.46290275,-0.20728669,0.24565907,0.50540277,-0.49933947,0.49576334,0.49944654,301.03371490,0.62159988,-0.15017170,0.62159988,299.96385086,0.54567257,-0.15017170,0.54567257,301.24631204,1.02568909,-3.30178665,4.22295981,-3.30178665,13.06048663,-15.92768514,4.22295981,-15.92768514,19.90565289
0.46290566,-0.20728302,0.24565903,0.50540276,-0.49933972,0.49576335,0.49944629,301.05500978,0.63415636,-0.15332162,0.63415636,299.96359721,0.55677520,-0.15332162,0.55677520,301.27185574,1.02943717,-3.30647784,4.22946954,-3.30647784,13.05126354,-15.91588173,4.22946954,-15.91588173,19.89099479
0.46290863,-0.20727927,0.24565899,0.50540275,-0.49933998,0.49576337,0.49944603,301.07631272,0.64670749,-0.15647494,0.64670749,299.96336331,0.56787645,-0.15647494,0.56787645,301.29740364,1.03319784,-3.31116952,4.23598244,-3.31116952,13.04203389,-15.90406637,4.23598244,-15.90406637,19.87632152
0.46291166,-0.20727543,0.24565894,0.50540274,-0.49934024,0.49576338,0.49944576,301.09762372,0.65925325,-0.15963167,0.65925325,299.96314919,0.57897633,-0.15963167,0.57897633,301.32295571,1.03697114,-3.31586168,4.24249848,-3.31586168,13.03279771,-15.89223907,4.24249848,-15.89223907,19.86163311
0.46291474,-0.20727150,0.24565890,0.50540273,-0.49934051,0.49576339,0.49944549,301.11894280,0.67179363,-0.16279180,0.67179363,299.96295487,0.59007484,-0.16279180,0.59007484,301.34851196,1.04075708,-3.32055427,4.24901765,-3.32055427,13.02355504,-15.88039987,4.24901765,-15.88039987,19.84692959
0.46291787,-0.20726748,0.24565886,0.50540272,-0.49934078,0.49576340,0.49944521,301.14026995,0.68432862,-0.16595534,0.68432862,299.96278037,0.60117197,-0.16595534,0.60117197,301.37407238,1.04455572,-3.32524729,4.25553990,-3.32524729,13.01430588,-15.86854877,4.25553990,-15.86854877,19.83221097
